1,downgrade a significant blow  ceo initiative,newsletter cape town  s  p global s late night downgrade sa government s longterm local currency rating junk put strain country s already low levels business consumer confidence  according sa ceo initiative  the business leadership grouping called downgrade  announced late friday night   significant blow   noting three major global ratings agencies  one  moody s  still kept sa investment grade  just minutes s  p global made announcement  moody s placed sa s government debt review downgrade  unlike s  p global downgrade debt junk status  the business body said ratings announcements would lead money leaving sa   while downgrade cause south africa  government debt excluded world government bond index  likely lead capital outflows time country needs   said statement near midnight friday   it especially concerning local currency downgrade affects approximately 90  government  debt  estimated 40  currently held foreigners invested country   the ceo initiative said downgrade response  mismanagement government finances    unfortunately  action  combined downgrades already suffered earlier year lowgrowth economic environment  put strain already low levels business consumer confidence  mean welfare millions ordinary south africans yet significantly disadvantaged   jabu mabuza  convenor ceo initiative chairperson telkom  said negative ratings actions sa suffered  could avoided required structural reforms necessary underpin sustained inclusive economic growth implemented interests south africans    the ceo initiative spent much time last months working government labour developing plan required avoid downgrades  little implemented  anything  saw political policy uncertainty increase   said   it disappointing key sectors economic growth employment continue operate amid uncertain industry policy  still many regulatory impediments hinder investment  the continuing challenges regarding proposed mining charter example legislative uncertainly negative confidence  growth jobs time exactly opposite needed    sign fin24 s top news inbox  subscribe to fin24 newsletter
1,sp slashes s africa rating into junk, south africa  economy stagnated external competitiveness eroded washington  s  p global ratings lowered south africa  credit rating  junk  territory friday  citing country  deteriorating public finances weak economic growth outlook  s  p dropped south africa longterm foreign currency sovereign rating  bb  placed higher speculative category  bb  april   weak gdp growth led deterioration south africa  public finances beyond previous expectations   s  p said   in view  economic decisions recent years largely focused distribution  rather growth  national income   s  p added   as consequence  south africa  economy stagnated external competitiveness eroded  s  p said outlook south africa  stable   meaning credit metrics expected change significantly next year  like business facebook  follow  tribunebiz twitter stay informed join conversation 
1,shells executive visits pakistan to look at opportunities in lng sector, islamabad  executive vice president shell energy  steve hill visited pakistan meet key stakeholders look lng opportunities country  a dinner hosted thomas drew cmg  british high commissioner  attended jam kamal khan  minister state petroleum  natural resources  british high commissioner thomas drew said   shell significant investor pakistan long track record working alongside government pakistan develop downstream oil sector investments pipelines  refining distribution  i delighted shell exploring opportunities lng meet pakistan  energy requirements  the british government delighted prospect uk foreign direct investment strengthening pakistan  economy benefit countries  country chairman shell pakistan jawwad cheema said   shell legacy hundred years region  since pakistan  inception  shell played integral role developing country  energy landscape proudly serving energy needs millions customers across country every day  we believe supply natural gas  cleanest fossil fuel  help meet pakistan  growing energy needs look forward bringing lng pakistan  shell worldwide leader lng bring credible gas lng expertise experience develop pakistan market offer secure competitive supply one worlds largest lng portfolios  earlier day  steve hill alongside prospective consortium partners met prime minister shahid khaqan abbasi discuss opportunities energy sector  pakistan facing declining domestic gas production  to bridge supplydemand gap  government pakistan  gop  introduced lng policy objective facilitating incentivizing lng imports pakistan  in august year  prime minister inaugurated second lng gas terminal port qasim karachi said pakistan wants increase lng gas handling capacity 30 million tones per year five years  on 01 july  2016  shell  engro elengy terminal limited  gunvor group pakarab fertilizers limited  fatima group company  signed nonbinding cooperation agreement  jca  assess feasibility  develop full service 600 mmcscfd  45 mpta  lng regasification terminal port qasim  karachi  this first ever private lng terminal pakistan 
1,insufficient notice for electricity production, after price renegotiation around lng long term supply contract  national electricity grid heading another crisis breakdown led shutdown power plants generating total 3000 mw energy  the government blamed erratic decision making many major natural gasbased plants shifted furnace oil system onto lng one  there seems crisis management occurring new feature energy department pakistan  the government wanting fuels switched erratically without prior consideration effects supply chain result electricity consumers suffering  the energy sector suffering due changing preferences government  on 27 october pm abbasi called change furnace oil imported lng  this done weeks prior opening two lng terminals port qasim  karachi  however  people ground  instructions resulted emergency situation fuel supply switched  moreover  power system breakdown nov 3 resulted huge power shortages weekend november 37  there energy short fall 13rd demand  although energy plants higher production capacity  unable optimize performance  although plants capacity 25000 mw  currently producing 100001100 mw  this sudden shift energy sources endangered energy plants critical level  it appears enough lng supply plants yet  consequently  problem energy shortfall aggravated instead moving towards solution  the government  choices electricity dictated economic situation time seems ignorant power breakdowns process achieving economic goalsthe government needs remain cognizant commitment electricity provision much marred poor planning measures  
1,raw cotton exports grew 4996 in four months,septemberapp raw cotton exports country first four months current financial year increased 4696 percent compared exports corresponding period last year  according data released pakistan bureau statistics saturday  period julyoctober  201718  raw cotton worth us  42564 million exported compared exports us  29016 million period last year  during period review  exports cotton yarn also enhanced 504 percent cotton yarn valuing us  442023 million exported exports us  420795 million period last year  however  exports cotton cloth period review decreased 221 percent recorded us  715085 compared exports us  731271 million period last year  the textile products positive growth respective exports period review included knitwear 1062 percent  bed wear 542 percent  ready made garments 542 percent silk  synthetic textile 6061  it may recalled textile group exports country first four months current financial year witnessed increased 772 percent compared exports corresponding period last year  during period review textile products worth us  4390 billion exported compared exports us  4075 billion period last year  increased 4696 percent raw cotton worth us  42564 million exported compared exports us  29016 million period last year  on month month basis  exports textile group also grew 712 percent month october compared exports corresponding month last year  in last month  october  textile products worth us  1132 billion exported compared exports us  1057 billion month last financial year  recorded us  1078 billion month septemberapp
1,pias freefall over rupee,asyusuf the last time discovered national flag carrier  pakistan international airlines  pia   burden economy  early 2016  two men died protests surrounding proposed panacea privatisation  the process got stalled  least six months  six months turned year  year running towards second   pia officially burden  at november 2  2017 meeting  privatisation commission decided  reinitiate  process privatising pia  commitment made pakistan muslim leaguenawaz  pmln  government international monetary fund  imf  secured 62 billion dollar bailout  a mammoth organisation buried 300 billion rupees debt  pia spared privatisation 2016 converted public limited company  piacl  joint session parliament  this despite fact airlines one highest employees per plane ratio  currently 29 aircrafts operating pia including three wet lease  over 13700 permanent employees 3700 daily wagers employed thirdparty vendors engaged various services relating daily operations  the law converting pia public limited company called piac conversion act  2016  included bar federal government trying transfer ownership entity  what could sold management airline  ownership would always stay government would retain majority share 51 percent  the privatisation commission seeking reversal rule would pave way government sell ownership  management  airline  without doubt  pia jetting towards doom  which begs question  little turnaround fortunes national flag carrier remains priority sell  and responsible  no doubt resumption privatisation process spark labour protests  subplot centres round pia unions  support  lack  pmln talk privatisation seen labour leaders attempt rein  but truth  pia  troubles go far beyond everyday operational issues ordinary workers  resentment taken ride  the big issues lie elsewhere  the man pia cockpit irfan elahi  chairman organisation  his tenure marked number murky deals practices either seen bypassing pia bylaws decisions made outright detriment organisation  some elahi  choices larger consequences organisation  extent last piacl board directors meeting boiled director questioned deals struck  let  suppose elahi exceeding boundaries chairman piacl boards directors  question really possibly stop  the board  perhaps  and fail  aviation secretary cabinet division secretariat  here  twist  someone summon  elahi also aviation secretary  the conflict interest perhaps fault  but life gives lemons  make lemonade  although bureaucratic nonchalance comes territory  hiring posting irregularities  almost universally accepted baseline nepotism  least allegations elahi  the big charges relate concentration power  operational opacity omnipotence allows  well siphoning taxpayer money companies abroad without receiving services return  the allegations elahi also relate certain power wielders  relatives  benefitting account national flag carrier  they plane went missing pakistan  pop germany  they also relate acting chief executive officer  german  criminal case pakistani courts return country testify  allegedly elahi  behest  the following four stories largely extracted official pia paperwork correspondence exchanged  copies available eos  each story points instances damage dealt interests national flag carrier  the common link irfan elahi  man trust reposed steer pia away turbulence  central allegations plane went missing popped germany former acting chief executive officer  ceo  bernd hildenbrand  to recap  airbus310  a310  owned pia first rented film company procurement director air commodore  retd  imran akhtar  brother former director general inter services intelligence  isi   rizwan akhtar  the plane flown malta film company  the a310  flyworthy  aircraft  and yet  taken service filming purposes  never returned pia fleet  three departments  marketing  finance corporate planning  entirely bypassed procurement director  and plane landed germany  leipzig  displayed museum  till recently  pia claiming plane never sold first place still ownership plane  in truth  akhtar removed operations  engineering  marketing  finance  corporate planning loop made transaction without kind approval board directors  the plane working auxiliary power units  avionics landing gears  among parts  the film company offered 245000 euros aircraft german museum charged 45000 euros marketing fees displaying aircraft museum  the issue raised senate subcommittee session  this attented irfan elahi  13 senators including muzzaffar hussain shah  gen qayyum  farhatullah babar  mushahidullah  sherry rehman others  senator saleem mandviwalla took dais documents claiming fuel cost incurred national flag carrier far greater sum paid film company  while bernd hildenbrand accused flown plane germany  role imran akhtar escaped public scrutiny  he could used abused aircraft permission pakistan civil aviation authority  pcaa   and  writing civil aviation  akhtar asked deregistration aviation authority  even though  job begin  and make matters complicated  wellplaced sources claim influential quarters trying letter expunged records camouflage act  how get away  because helm pcaa friend  irfan elahi  also chairman pia aviation secretary  as clamour increased home a310 disappeared  inquiry set probe matter  the inquiry report finally penned two officers  legal advisor ahmed rauf chief internal auditor javed mansha  they held hildenbrand akhtar responsible fiasco  asking latter initiated loan sale aircraft  authorised first place  the probe report raised questions three departments loop sale aircraft bypassed  it also claimed public procurement regulatory authority  ppra  rules followed due process bulldozed  in statement issued senator saleem mandviwalla later  politician reiterated claim a310 sold without award tender   the market value pia  a310 millions dollars sold 53 million rupees   said  notwithstanding inquiry  flyworthy aircraft sold price scrap  but sale  tender finally issued pakistani newspapers plane parked leipzig  no potential buyer pakistan could physically inspect plane  the advertisement  printed german newspapers precluded potential buyers europe  the bottomline  however  tender issued asset pia  point  such gravity case incumbent air chief  sohail aman  issued statement declaring imran akhtar indeed caught national accountability bureau federal investigation agency  air force would stand man  service time   a days later  isi chief rizwan akhtar resigned service  on december 21  2016  prime minister  pm  nawaz sharif announced major reshuffle bureaucracy  pakistan international airlines  pia  without chairman time  old one  azam saigol  resigned aircraft  pk661  travelling chitral islamabad crashed near havelian  the incident claimed lives 47 passengers crew members  pm sharif handed pia aviation secretary irfan elahi  marking latter  second tenure chairman national flag carrier  the outgoing chairman brought former professional german airlines lufthansa  bernd hildenbrand  first chief operating officer  coo  elevating position acting chief executive officer  ceo   both saigol hildenbrand seen upturn pia fortunes  product making infrastructural upgrades changing branding  new planes leased  flights achieved  90 percent  punctuality  pia passengers increased one million  but course hildenbrand elahi  choice  in fact hildenbrand interviewed hired former aviation advisor pm  shujaat azeem  since german 60 years age  approval sought pm relax rules  similarly  requirement business degree relaxed hildenbrand  aviation diploma lufthansa accepted valid certification  however  german later became embroiled number corruption cases  prominent sale a310 aircraft currently abandoned cargo port leipzig  germany  in february year  hildenbrand removed ceo post demoted coo  in april year  removed pia altogether  hildenbrand left country may 4  2017 name put ecl mysteriously removed following german embassy  intervention  interestingly  nothing written black white given hildenbrand explanation showcause notice  the chargesheet issued chairman  signatures human resources director  the incoming chairman  elahi  hire new ceo new coo  a new chairman coming organisation floored debt ought brought competent professionals help drag airlines doldrums  not elahi  handpicked ceo coo  come aviation backgrounds  indeed among eight candidates  11  met criteria set ceo  post former managing directors pia  ijaz haroon junaid younus  and yet  musharraf rasool cyan became ceo coo chosen zia qadir qureshi  a university teacher profession without aviation experience  cyan submitted documents two different dates birth  date matriculation certificate march 12  1967  the date birth according cnic november 4  1967  according chapter 34 pia personnel policies manual  matriculation certificate valid birth certificate could accepted time hiring  cyan submit affidavit declaring date birth cnic correct   this onetime requirement   claims pia spokesperson mashood tajwar   if discrepancy solved start  problem  here  twist  350 employees already dismissed charges discrepancies dates birth detailed cnics educational documents  about 250 cases issue also pending pia administration  in case qureshi  assumed responsibilities pia july 14  2017 twoyear contract  the problem would turn 60 october 30  2017  three months hired  the rules dictate pm issue formal approval employment employee work beyond age 60 years  but approval  come easily  pia write twice aviation division approved pm  terming nonissue  tajwar  believes  matter resolved approval granted  but hirings set tone elahi  pia  hirings firings came adhoc basis  often without justifications  in passenger sales  example  general manager nausherwan adil deputy general manager zubair memon removed positions without accusation  similarly chief human resources officer raheel ahmed well general managers zafar ali  akbar shah mehdi chingezi removed positions without charges formally brought  wellplaced sources claim removed service see eyetoeye chairman many affairs  including double promotions awarded pgviii pgx single day  in fact former human resources director  raheel ahmed  said removed chairman found cyan qureshi  credentials leaked media  the chairman assumed ahmed source leaks removed service  meanwhile  pia whatsapp group  means communication senior officers  rumblings dissent dismay national carrier run  some senior personnel announced intend leave airline rather made scapegoats questionable decisions taken senior bureaucrats  feel escape accountability  without warning came proclamation pakistan international airlines  pia  shutting new york city operations  the argument made expenses incurred pia flying new york make financial sense company anymore  five weekly flights would fly new york three american cities pia considering surrendering route altogether  with significant population expatriates living united states  decision predictably evoked great hue cry  on november 22  2017  pia chairman irfan elahi appeared national assembly  standing committee parliamentary affairs make claim  last year  airline incurred losses 15 billion rupees new york operations  he argued airline saddled losses past 1012 years  when approached  pia spokesman mashood tajwar explained route new york involved stopover manchester  this means cost fly new york also included airport cargo handling charges incurred manchester  negating notion surrendering new york route  termed suspension new york operations  notwithstanding operational details  pia  official version indeed considered  begs question   new york operation merged toronto operations  given pia flies nonstop toronto  the additional costs incurred manchester valid concern  even though stopover manchester primarily security checks  passengers disembark airport number new passengers london new york also significant  meanwhile  costs compared new york route toronto route  great similarity finances expended  the fuel cost almost crew cost  cockpit crew cabin crew   costs landing aircraft  parking housing  turnaround costs  time aircraft must remain parked gate  also  some insiders question one route considered profitable shut  notwithstanding operational details  pia  official version indeed considered  begs question   new york operation merged toronto operations  given pia flies nonstop toronto  official word toronto profitmaking route therefore saddled burden passengers heading new york  indeed new york hub connects various flights different destinations  even united states  routes obtained substantial sum money  approval contingent factors power connections diplomatic relations  and surrendered  reobtained within matter days months  in case new york  route surrendered means flight operations given good since limited number slots available  etihad airways  example  recent phenomenon  and applied john f kennedy airport slot  turned simply americans space accommodate another airline  but pia also surrender route favour another airline  word inside route surrendered etihad airways  although tajwar denies eventuality   we locked discussions americans provide us permission fly directly new york   says   we  surrendering route middle eastern airlines  the hallmark bernd hildenbrand  tenure chief executive officer pakistan international airlines  pia  induct new planes national flag carrier  fleet went modernising infrastructure airlines  one services started hildenbrand premier service  deluxe way travel london three aircrafts acquired wetlease sri lankan airlines  six flights scheduled london every week  three islamabad lahore  unlike regular service  premier aircraft equipped lcd screens expensive inflight entertainment system 250 channels  businessclass passengers could sleep flat beds make journey comfortable  the service inaugurated former prime minister nawaz sharif august 14  2016  although 39 billion rupees spent launching service  even experimental stage well thoughtout  for example  airfare premium service increased one aircraft rounds backup aircraft readied  instead substantial cost incurred specialised crew  new crew uniforms  well new logo branding  the premier service bagged 18 billion rupees revenue august 14  2016 december 31  2016  according statistics revealed aviation division time  the losses incurred period 21 billion rupees  but perhaps bigger scam elsewhere  the new service offered complimentary limousine businessclass passengers  anywhere within radius 25 km london heathrow  the usual cost distance 45 pounds pia paying 95 pounds business class passenger  there 25 business class seats pia premier aircraft  and amount paid limousine vendor one trip london 2375 pounds  with six flights week  weekly payment vendor 9500 pounds monthly amounts 38000 pounds 5282000 rupees  here  twist  limousine vendor third brother former isi chief rizwan akhtar pia procurement director imran akhtar  another case dubious intent boeing 777 aircraft acquired fly international routes  when inducted fleet  777 plane  original seats needed removed new ones installed  per pia  seats requirements  elahi  pia engaged foreign company job  deeming undoable pakistan  this raised many eyebrows according pia spokesman mashood tajwar  dispute number planes rehauled company  wellplaced sources claim payment couple billion rupees made advance  rules without bank guarantee  job yet carried  the job never got done  claim insiders  also alleging substantial amount returned pakistan kickbacks  the writer member staff  he tweets  asyusuf
1,back to loadshedding, the government  undoubtedly  would like call  teething troubles   mounting evidence power sector slowly engulfed uncertainty following commissioning new rlng generation plants  first came largescale shutdowns nov 2 nov 7  partially attributed smog causing tripping  equal measure result transmission system unable maintain stability lowersupply scenario  well disruptions supply gas  now another bout loadshedding swathes country  owing large measure decrease gas supply  orders sent new power plants plan sharp reductions  along way  seen orders shut furnace oil power plants caused nearcrisis situation oil supply chain depots refineries choked large stocks dirty fuel offtake  it turns switching oil gasbased generation involves complexity government foreseen  it also turns upgrading transmission system accommodate enhanced generation dispatch electricity places larger demands system stability properly planned  next come unforeseen financial consequences since billing recovery mechanisms reformed keep pace larger number units sent  after  see macroeconomic consequences debt service profit repatriation projects begins  placing strain already depleted stockpile foreign exchange reserves  in short  enhanced capacity activated government unprepared  beginning witness consequences plan focused excessively adding raw megawatts system  perhaps issues sorted passage time  hindsight  indeed  appear little  teething troubles   but difficulties managing enhanced generation raise fears larger consequences added megawattage attendant reforms show circular debt consumer tariff  the government task cut ensure fruits success become emblem failures 
1,bank borrowings rise,2017 according weekly statement position scheduled banks week ended november 10  deposits accounts scheduled banks stood rs11707279 billion 065 per cent decrease preceding week  figure rs11783372bn  compared last year  corresponding figure rs10401843bn  current week  figure higher 1255pc  deposits accounts commercial banks stood rs11617127bn preceding week  deposits rs11694161bn  showing decline 066pc  deposits accounts specialised banks stood rs90153bn  higher 106pc previous week  figure rs89210bn  total assets scheduled banks stood rs16724007bn  higher 073pc preceding week  figure rs16602490bn  current week  figure higher 1825pc compared last year  corresponding figure rs14142590bn  total assets commercial banks stood rs16437250bn  higher 070pc previous week  figure rs16322326bn  total assets specialised banks rs286757bn  higher 235pc previous week  rs280164bn  borrowings scheduled banks increased week review  it rose 628pc rs2840467bn previous week  rs2672467bn  compared last year  corresponding figure rs1718535bn  current week  figure higher 6528pc  borrowings commercial banks week rs2740270bn higher 633pc previous week  rs2577105bn  borrowings specialised banks stood rs100676bn previous week  figure rs95362bn  investments scheduled banks stood rs8401986bn preceding week  figure rs8340840bn  higher 073pc  compared last year  corresponding figure rs7184678bn  current week  figure higher 1694pc  investments commercial banks stood rs8312948bn  higher 063pc preceding week  figure rs8260693bn  whereas investment specialised banks stood rs89038bn preceding week  figure rs80147bn  published dawn  the business finance weekly  november 27th  2017
1,altice usa atus touches 1896 low on nov 27 asta funding asfi has 086 sentiment, the stock altice usa inc  nyse  atus  reached time low today  nov  27 still  1839 target 300  today   1896 share price  this indicates downside  1397b company  this technical setup reported barchartcom  if  1839 pt reached  company worth  41910 million less  about 140272 shares traded  altice usa inc  nyse  atus  000  since november 27  2016  it underperformed 1670  s  p500  asta funding  inc primarily engaged businesses acquiring  managing  servicing recovering portfolios consumer receivables  the company market cap  4753 million  the firm operates four divisions  consumer receivables  personal injury claims  structured settlements gar disability advocates  it currently negative earnings  the consumer receivables segment engaged purchasing  managing account servicing distressed consumer receivables  including charged receivables  semiperforming receivables performing receivables  altice usa  inc engaged providing broadband communications video services united states  the company market cap  1397 billion  the company  divisions include cablevision cequel  it currently negative earnings  cablevision provides broadband  pay television telephony services residential business clients around new york metropolitan area  analysts await altice usa inc  nyse  atus  report earnings february  1  atus  profit  737m 47400 pe  001 eps becomes reality  after  008 actual eps reported altice usa inc previous quarter  wall street forecasts 11250  eps growth  among 6 analysts covering altice usa  nyse  atus   4 buy rating  0 sell 2 hold  therefore 67  positive  altice usa 6 analyst reports since june 23  2017 according sratingsintel  the stock altice usa inc  nyse  atus   market perform  rating given wednesday  july 26 wells fargo  the firm  buy  rating given friday  june 23 pivotal research  guggenheim downgraded stock  neutral  rating friday  september 15 report  the stock altice usa inc  nyse  atus  earned  buy  rating moffett nathanson friday  november 10  the company upgraded tuesday  november 7 goldman sachs  rbc capital markets maintained altice usa inc  nyse  atus  tuesday  november 14  outperform  rating  since january 1  0001  1 insider buy  0 sales  21390 activity  it 3237  since november 27  2016 downtrending  it underperformed 4907  s  p500  rbf capital llc holds 042  portfolio asta funding  inc 400000 shares  bridgeway capital management inc owns 137500 shares 001  us portfolio  moreover  blackrock inc 0  invested company 286421 shares  the germanybased deutsche bank ag invested 0  stock  dimensional fund advisors lp  texasbased fund reported 91775 shares 
1,pakistan stock exchange opens lower as kse100 index loses 216 points, the pakistan stock exchange  psx  opened week lower note  benchmark kse100 index losing 216 points managing close 40000mark  the index lost around 300 points within first 15 minutes trading touched day s low 39933 closing 40032  the market closed lower  concerns ongoing political environment country   note js investments read  around 111 million shares worth rs43 billion changed hands session  of total 340 traded scrips  136 advanced  179 declined 25 remained unchanged  power generation distribution sector dominated trading kelectric remained traded entity 40 million shares traded 
1,law secy to probe anomalies in ezdmc affairs, peshawar  the khyber pakhtunkhwa government tasked provincial law secretary conducting factfinding inquiry alleged irregularities violation rules affairs economic zones development management company  ezdmc   on nov 17  provincial government dissolved ezdmc board removing private members provincial governmentowned company  board directors saying board  affairs professionally managed lacked clear priorities  the industries department thursday notified law secretary would look allegations contained ninepage dossier detailing weakness company  governance management  it added chief secretary might engage team officersexperts law secretary assist finalisation inquiry desired competent authority   the report submitted period three months   said  adding company shall facilitate inquiry officer proceedings factfinding inquiry shall provide record information  sources told dawn nov 20  industries department another notification relieved chief executive officer company mohsin syed office immediate effect  they said mr syed tendered resignation earlier year chief minister pervez khattak expressed displeasure mr syed  arrest hands national accountability bureau  nab  punjab chapter corruption allegations  however  company  bod 13th meeting  took place august 10  approved mr syed  resignation ceo condition shall continue serve company till period suitable candidate hired   furthermore  shall continue till portfolio smoothly handed new ceo   minutes read  however  nov 20 notification read company  reconstituted board directors may fill casual vacancy suitable person pending regular appointment ceo due course  on day  industries department also notified reconstituted bod ezdmc  it notified 19member board company  the newly notified board comprise sahibzada saeed  former civil servant  currently heads strategic support unit chief minister  secretariat  mr saeed presently heading boards pakhtunkhwa energy development organisation hayatabad medical complex  besides mr saeed  bod members also include nayatel ceo wajah siraj  vicechancellor university engineering technology  uet  peshawar  institute management science director  faisal saleem saleem group industries  engineer masood pervaiz  small industries association peshawar president anwar khan  director ghulam farooq group  shamama arbab  exceo pasdec ihsanullah  haji iftikhar ahmad  ejaz yousaf  dilroz khan  adnan jalil  mohsin rahim khan  shahidur rehman representative bank khyber  besides secretaries departments industries  finance planning development also represent government board  only three members previous board included new board  the notification said industries secretary would lookafter charge board director till orders  the sources said law secretary would look charges contained ninepage dossier  submitted chief minister along summary board  reconstitution  the dossier available dawn contains serious allegations misconduct  irregularities violation rules company  management  it notes among company management benefited businesses meetingscontacts different investors cost company remained focused selfprojection events  seminars workshops utilising employed staff commercial strategy departments 
1,rupee loses against dollar,2017 after remaining around rs105 per dollar longer period interbank market  rupee facing downward pressure already hit rs10550 barrier  similarly  open market dollar already crossed rs10750 barrier last week  most investors currency market started lifting dollars back devaluation fear  on interbank market  rupee weakened dollar last week  the week commenced negative note trading rs10546 rs10547 monday prior weekend  levels rs10545 rs10546  the rupee extended overnight weakness dollar tuesday trading rs10547 rs10548  highest level past two weeks  the rupee ended flat wednesday rupee continued downtrend thursday plunging 20week lows dollar rs10549 rs10551  the rupee remained depressed dollar friday closing week rs10550 rs10552  during week  dollar interbank market gained fivepaisa buying counter sixpaisa selling counter rupee week week basis  in open market  retaining weekend rates monday rupee traded flat dollar rs10720 rs10740  the parity show change following two sessions continued trade flat three consecutive sessions rs10720 rs10740 demand dollars importers corporate sector remained dull back slow trading activity  on thursday  however  rupee seen pressure dollar dollar hitting almost twoweek highs rs10730 rs10750  on friday  rupee  dollar parity closed week flat rs10730 rs10750  against euro  rupee extended weekend firmness result  euro drifted lower trade rs12600 rs12725 previous week close rs12620 rs12745  the rupee continued upward advances tuesday   pushing euro rs12575 rs12675 second straight day  on wednesday rupee remain unmoved trading flat rs12575 rs12675  on thursday  euro surged rs12680 rs1280517  hitting fresh peak 2017  the rupee downslide euro persisted friday euro changing hands rs12690 rs12815  during week  euro gained 70paisa rupee week week basis  published dawn  the business finance weekly  november 27th  2017
1,latest insider trades for altice usa inc atus sees abdelhakim boubazine buying 65000 shares  ny stock news, altice usa  inc  nyse  atus  nov 24  2017 saw significant decline  closing day  1933  decline  013  067   volume levels spiked atus actually managed breakout translated 957103 shares changing hands day  atus traded high day 1937 corresponding low 1905  the day  high marked slight increase previous day  close saw atus finish day  trading 1905  driving interest altice usa  inc  atus  number factors  including perhaps  steady decrease profile company insider activity takes center stage  this activity headed largely sarl  suddenvision  beneficial owner  10   company  sarl  suddenvision seen steady activity sell side  june 27  2017  executed option sell 362 million shares  the disposition  price  2901  resulted sarl  suddenvision bringing total 6522 million shares  other officers joined sarl  suddenvision selling shares include pension canada sold 2346 million shares  the option since executed brings canada ownership 4227 million shares  european bc  beneficial owner  10    atus   sold 362 million shares price 2901 bring total ownership stock 65219767 shares  but  selling activity creating investor interest atus  last several weeks  several insiders bought shares  on june 27  2017  abdelhakim boubazine executed direct buy involving 65000 shares  also included list buyers last 3 months michel combes executed direct buy 30000 shares june 27  2017officer victoria mink bought 1000 shares june 27  2017  bringing total number shares held 38502  institutional investors also busy stock  their activity atus recent trading also spurred interest stock  the recent shifts number shares owned institutions came september 30  2017 3g capital partners lp sold 300000 shares total ownership 138 million  the value sale  264 million  on opposite side transaction 3g capital partners lp stood price t rowe associates inc md added 455 million shares existing stake  bringing total stake held atus 755 million shares  that transaction price took place september 30  2017  day massachusetts financial services co ma purchased additional 232 million shares atus bring total stake 671 million  massachusetts  stake worth  12893 million time purchase  institutional shareholders currently hold 3959  stake overall atus  altice usa  inc  nyse  atus  continues formidable company  current market cap  1425b stock eps   139  over course last year atus set 52week high  3529 corresponding low set  1873 
1,canadian dollar hits oneweek low as oil dips ahead of poloz remarks, toronto  reuters   the canadian dollar weakened oneweek low us counterpart tuesday oil prices fell  ahead release bank canada assessment vulnerabilities risks country  financial system  at 925 am  et  1425 gmt   canadian dollar cadd4 trading c  12792 greenback  7817 us cents  02 percent  the currency  strongest level session c  12756  touched weakest since nov 21 c  12808  the price oil  one canada  major exports  fell uncertainty outcome key organization petroleum exporting countries meeting week   nl3n1ny1qq  the bank canada due release semiannual financial system review 1030 am  et  1530 gmt   investors peruse comments bank canada governor stephen poloz clues prospects interest rate hikes weak retail sales data last week  the central bank raised rates july september first time seven years since turned cautious outlook economy  canadian government bond prices higher across yield curve  twoyear ca2ytrr 4 canadian cents yield 1419 percent 10year ca10ytrr rising 38 canadian cents yield 1843 percent  the 10year yield touched lowest since aug 30 1832 percent  gap 10year yield us equivalent widened 39 basis points spread 478 basis points  data released friday canada  jobs november gross domestic product quarter 
1,softsrobusta hits 17month low sugar and cocoa also weaken, london  nov 28  reuters   robusta coffee futures slumped 17month low tuesday prospect large harvest vietnam continued weigh prices sugar cocoa prices also weakened   january robusta coffee  2  01 percent   1718 tonne 1312 gmt  touching low  1699  weakest second position since june 2016   dealers said expectations large crop vietnam  harvest began last month  improving outlook next year  brazilian crop put downward pressure prices   trade house sucden monday said brazil harvest around 60 62 million bags coffee 201819  season  506 million    previously  number observers given hope large crop excessive period insufficient rainfall  this grist mill bears coffee market   commerzbank said market note   march arabica coffee fell 075 cents  06 percent   12745 per lb   march raw sugar fell 013 cents  08 percent  1526 cents per lb  retreating sixmonth peak 1549 cents set friday equalled monday   dealers said recent runup  fuelled largely fund short covering  appeared run steam   they noted breach resistance around double top 1549 cents would needed market regain upward momentum   march white sugar fell  180  05 percent   393 tonne   the world sugar market set two years surplus production  cofco agri  global head sugar  marcelo de andrade  said tuesday   march london cocoa fell 18 pounds 12 percent  1523 pounds tonne dipping low 1522 pounds  weakest second month since oct 2   dealers said market weighed partly favourable weather top grower ivory coast   above average rainfall lengthy sunny spells ivory coast  cocoa regions last week could provide perfect conditions crop development early next year  farmers said monday   march new york cocoa  21  10 percent   2046 tonne   reporting nigel hunt editing greg mahlich 
1,recorder report psx close of day, karachi  brindex30 closed lower side tuesday 2112602 points negative change 25155 volume 78976400 shares  high low 2148838 2108856 respectively  of 30 companies traded  3  27 0 unchanged  total volume traded market 113001370 shares  total companies traded 361 97 positive  244 negative 20 unchanged  power generation distribution top traded sector total traded volume 29231500 shares  it followed technology communication total traded volume 13665500 shares  the three top traded companies kelectric limited volume 27883500 price per share 613  013   trg pakistan limited volume 9208000 price per share 3612  127   dewan farooque motors limited volume 6523000 price per share 2548  055   the top three advancers pakistan tobacco company limited volume 2440 price per share 175128  8338   otsuka pakistan ltd volume 100 price per share 290  1260   faisal spinning mills limited volume 200 price per share 24822  1182   the top three decliners unilever pakistan food limited volume 20 price per share 7200  30000   bata pakistan limited volume 180 price per share 236550  12450   siemens  pakistan  engineering company ltd volume 9750 price per share 93731  4933  
